,BV,C,H,L,O,T,V,P
1631,29.22270839,0.00849949,0.00861499,0.00846378,0.00860424,2018-08-26,3438.63311856,0.0
1632,56.02220902,0.00876853,0.0089,0.00846681,0.00849949,2018-08-27,6520.14026959,0.0
1633,108.84291859,0.00892345,0.00896713,0.0086,0.008788530000000001,2018-08-28,12430.43685545,0.0
1634,69.82917633,0.00873844,0.00897,0.008666160000000001,0.00893,2018-08-29,7949.60668761,0.0
1635,55.64206638,0.00862092,0.00873844,0.00855529,0.00873844,2018-08-30,6437.06927066,0.0
1636,79.52006165,0.008835,0.0089,0.0085739,0.00862092,2018-08-31,9133.37806671,0.0
1637,112.80986299,0.00922499,0.00939,0.008835,0.008835,2018-09-01,12354.83233066,0.0
1638,90.27330859,0.009065,0.009283,0.00888001,0.00922422,2018-09-02,9963.24808952,0.0
1639,89.24471734,0.00905217,0.009105460000000001,0.00888,0.009094,2018-09-03,9903.10165955,0.0
1640,101.50538878,0.009190450000000001,0.00941059,0.00899733,0.008998560000000001,2018-09-04,10933.03183695,0.0
1641,140.73634847,0.00859009,0.00927892,0.00857,0.009190450000000001,2018-09-05,15890.73771674,0.0
1642,66.96613186,0.00885999,0.00885999,0.00851,0.00864763,2018-09-06,7739.38116815,0.0
1643,56.33956697,0.0087,0.008960000000000001,0.00868037,0.00881,2018-09-07,6420.9804458,0.0
1644,137.27813377,0.00860074,0.00884999,0.00848,0.00871469,2018-09-08,15864.04946359,0.0
1645,43.27481519,0.00875647,0.00890904,0.00848001,0.00860174,2018-09-09,4972.30079904,0.0
1646,107.26016739,0.008603,0.00889,0.0084828,0.00876099,2018-09-10,12461.95807875,0.0
1647,117.49402938,0.008235000000000001,0.008620000000000001,0.008,0.008603,2018-09-11,14105.14765151,0.0
1648,116.06853665,0.00813762,0.00828995,0.00759,0.00822724,2018-09-12,14682.76283875,0.0
1649,75.76093844,0.00839504,0.00849808,0.00812501,0.00815143,2018-09-13,9112.82435284,0.0
1650,97.57293969,0.00869588,0.00899999,0.008203,0.00839504,2018-09-14,11380.29596603,0.0
1651,68.17609605,0.00867085,0.00895497,0.00859272,0.00871,2018-09-15,7768.5571134,0.0
1652,49.8089502,0.008737990000000001,0.008855,0.0085,0.00867085,2018-09-16,5725.50757034,0.0
1653,65.74709813,0.00832465,0.00886696,0.00825975,0.00873896,2018-09-17,7707.81242307,0.0
1654,71.63723572,0.00851503,0.00868125,0.0081,0.0083458,2018-09-18,8525.78069904,0.0
1655,99.88499807,0.008503,0.00863477,0.00832121,0.00851503,2018-09-19,11748.82674768,0.0
1656,117.18424977,0.0087099,0.008790000000000001,0.00834002,0.00850058,2018-09-20,13816.81949534,0.0
1657,179.91932667,0.00896173,0.00923635,0.0085241,0.00872887,2018-09-21,20465.0587316,0.0
1658,104.41777339,0.00900755,0.00911904,0.00866336,0.00902341,2018-09-22,11715.72214727,0.0
1659,104.59205094000001,0.00912104,0.00940005,0.00890645,0.00901105,2018-09-23,11419.71166959,0.0
1660,83.25026565,0.008830000000000001,0.009169140000000001,0.00866625,0.009169140000000001,2018-09-24,9382.53121913,0.0
1661,272.63815456,0.00892626,0.0090625,0.00851705,0.00883161,2018-09-25,30815.97364505,0.0
1662,176.07390563,0.008875000000000001,0.00916999,0.0087,0.00896499,2018-09-26,19778.02457457,0.0
1663,407.3284855,0.00944973,0.00986613,0.008771590000000001,0.008879670000000001,2018-09-27,43077.65493184,0.0
1664,123.84065196,0.00930505,0.009611960000000001,0.00916409,0.00944973,2018-09-28,13221.79287498,0.0
1665,69.62407679,0.00935,0.00943452,0.00912001,0.00935,2018-09-29,7487.83601007,0.0
1666,67.20069207,0.00920469,0.009465,0.00913124,0.00935,2018-09-30,7254.94954332,0.0
1667,144.08978992,0.00915398,0.009323650000000001,0.00906791,0.00926999,2018-10-01,15768.05518665,0.0
1668,72.45724735,0.00913499,0.00931497,0.00906001,0.009153950000000001,2018-10-02,7898.63223482,0.0
1669,109.51479695,0.00886601,0.009130000000000001,0.00878001,0.009130000000000001,2018-10-03,12304.2736986,0.0
1670,63.74969478,0.008851,0.00899139,0.00879592,0.00882006,2018-10-04,7146.06422745,0.0
1671,163.61834788,0.00885518,0.008994770000000001,0.00871857,0.00886385,2018-10-05,18459.73674793,0.0
1672,36.11483207,0.008799330000000001,0.00894,0.00863557,0.00886018,2018-10-06,4121.35477219,0.0
1673,40.64872966,0.008809270000000001,0.00891681,0.00872,0.00878,2018-10-07,4619.29648254,0.0
1674,54.05080096,0.00894,0.009005,0.00872838,0.00884233,2018-10-08,6093.17132409,0.0
1675,29.52136376,0.00888974,0.008968,0.00880214,0.008931,2018-10-09,3322.8219881,0.0
1676,67.24394623,0.0088,0.00888974,0.008745000000000001,0.00888974,2018-10-10,7644.5349667,0.0
1677,132.00674679,0.00821464,0.00882775,0.008150000000000001,0.00882499,2018-10-11,15774.11811863,0.0
1678,109.62998379,0.00854445,0.00856999,0.00814,0.00821464,2018-10-12,13007.87130118,0.0
1679,42.93183753,0.008519210000000001,0.00866999,0.00847876,0.00855998,2018-10-13,5015.65676077,0.0
1680,36.98793775,0.008265,0.008554,0.00825,0.008554,2018-10-14,4383.04832024,0.0
1681,125.51193622,0.00830502,0.00865,0.008125,0.008265,2018-10-15,15105.14802277,0.0
1682,55.67827326,0.00820001,0.00835709,0.00813941,0.00830502,2018-10-16,6725.33886317,0.0
1683,60.66498851,0.0081859,0.00822399,0.008110000000000001,0.00822399,2018-10-17,7427.78852261,0.0
1684,37.33240453,0.008083990000000001,0.0082364,0.00801558,0.008198,2018-10-18,4590.80265183,0.0
1685,45.32403716,0.00824491,0.0083,0.00804247,0.008084000000000001,2018-10-19,5558.60933454,0.0
1686,51.2304578,0.0082597,0.00827549,0.008150000000000001,0.00824491,2018-10-20,6236.86738257,0.0
1687,47.05765487,0.00812,0.00826,0.008111730000000001,0.00826,2018-10-21,5739.69644032,0.0
1688,47.9955696,0.00809498,0.00817005,0.00800201,0.00812,2018-10-22,5936.43536542,0.0
1689,66.04277727,0.00811502,0.008209880000000001,0.00804505,0.00809498,2018-10-23,8152.2045275,0.0
1690,42.70111366,0.008070850000000001,0.008150000000000001,0.00804,0.00811501,2018-10-24,5274.23631605,0.0
1691,61.04475643,0.00808,0.00813,0.00804535,0.008070850000000001,2018-10-25,7551.59985372,0.0
1692,34.21143552,0.00803071,0.00811499,0.00800069,0.0081,2018-10-26,4247.13680564,0.0
1693,33.76281635,0.00805499,0.00808999,0.007964810000000001,0.00807999,2018-10-27,4200.74907173,0.0
1694,31.97327136,0.00801,0.00805499,0.00796382,0.00805499,2018-10-28,3989.30924533,0.0
1695,70.34358663,0.00776001,0.00805,0.0076100000000000004,0.00801,2018-10-29,9004.57432916,0.0
1696,34.85203628,0.0078030600000000006,0.00784671,0.00773001,0.00776951,2018-10-30,4478.28036496,0.0
1697,73.94805988,0.00785246,0.00794207,0.00769001,0.0078030600000000006,2018-10-31,9440.29298946,0.0
1698,37.05716949,0.007875,0.00792325,0.00783244,0.00785246,2018-11-01,4711.85601838,0.0
1699,47.99450788,0.0080575,0.00808999,0.00787501,0.007886,2018-11-02,6007.19483211,0.0
1700,35.33999672,0.00801766,0.00808938,0.00797001,0.0080575,2018-11-03,4406.09969755,0.0
1701,139.67546754,0.00842757,0.00867451,0.00797559,0.00801766,2018-11-04,16665.65810196,0.0
1702,70.125963,0.00834999,0.008494990000000001,0.00820001,0.00842757,2018-11-05,8440.00967744,0.0
1703,88.63769603,0.00865168,0.008660000000000001,0.00831001,0.00834999,2018-11-06,10486.00351292,0.0
1704,85.22596429,0.00825001,0.00866158,0.00820001,0.00865168,2018-11-07,10184.10953538,0.0
1705,59.05415646,0.008105,0.00835,0.00809501,0.00825501,2018-11-08,7188.940817,0.0
1706,48.43348891,0.0081589,0.00818899,0.00804651,0.0081005,2018-11-09,5964.3515735,0.0
1707,22.80214235,0.00813501,0.00818499,0.00810073,0.00814,2018-11-10,2798.56837308,0.0
1708,37.3983047,0.00798413,0.00817945,0.00785,0.00813502,2018-11-11,4662.43923312,0.0
1709,61.41529988,0.00793449,0.00804973,0.00786,0.00799597,2018-11-12,7731.78908066,0.0
1710,33.19954707,0.0077823200000000006,0.00797496,0.00769001,0.00793449,2018-11-13,4212.20709599,0.0
1711,157.4288664,0.00762769,0.00792426,0.00715939,0.00778354,2018-11-14,20737.94355911,0.0
1712,91.96140759,0.00777,0.00789532,0.00755619,0.00762769,2018-11-15,11918.59827326,0.0
1713,58.00379907,0.00760161,0.00781887,0.00756001,0.00777001,2018-11-16,7544.16297644,0.0
1714,50.40384376,0.00754,0.00762496,0.007500000000000001,0.00760161,2018-11-17,6678.94620602,0.0
1715,51.78969934,0.00751338,0.007635,0.007500000000000001,0.00754,2018-11-18,6834.62189248,0.0
1716,102.53581177,0.00754,0.00761961,0.00706001,0.00751338,2018-11-19,14080.40845463,0.0
1717,215.64573008,0.00740452,0.00770589,0.0071,0.00754,2018-11-20,29008.87223491,0.0
1718,76.98527523,0.0075343400000000005,0.0075343400000000005,0.00724,0.00740452,2018-11-21,10411.11879344,0.0
1719,64.52394492,0.00740996,0.0075844400000000005,0.0073441900000000004,0.00752351,2018-11-22,8611.00495592,0.0
1720,68.54660928,0.0074140000000000005,0.00757992,0.0072679500000000005,0.00736961,2018-11-23,9269.03590593,0.0
1721,85.63633686,0.0075450000000000005,0.0076437,0.00732129,0.0074175000000000005,2018-11-24,11475.30253566,0.0
1722,133.98439802,0.00772,0.00777756,0.00742029,0.0075450000000000005,2018-11-25,17653.31428246,0.0
1723,182.79599636,0.00778506,0.00795,0.00760528,0.007726670000000001,2018-11-26,23396.4632427,0.0
1724,105.52328162,0.00813504,0.00818485,0.0077791,0.0078000000000000005,2018-11-27,13230.50573035,0.0
1725,151.01005917,0.00812501,0.00839665,0.00792624,0.00818306,2018-11-28,18511.51985021,0.0
1726,112.3365591,0.00792776,0.00824,0.00786428,0.008110000000000001,2018-11-29,13995.12524347,0.0
1727,60.55632576,0.00798875,0.00803916,0.00776399,0.00789,2018-11-30,7662.86141915,0.0
1728,39.22695242,0.00815499,0.008255160000000001,0.007880120000000001,0.007980000000000001,2018-12-01,4866.81688509,0.0
1729,76.11103629,0.00810001,0.00821,0.00800668,0.00815499,2018-12-02,9384.71201223,0.0
1730,66.10725978,0.00796799,0.00815495,0.00782,0.00815489,2018-12-03,8241.65157794,0.0
1731,50.89723317,0.00785012,0.008010980000000001,0.00785011,0.00797995,2018-12-04,6418.61273378,0.0
1732,101.85227357,0.007795,0.00795,0.00769,0.00785012,2018-12-05,13056.52775304,0.0
1733,292.7789436,0.0076100000000000004,0.007864,0.0074800000000000005,0.007795,2018-12-06,38238.55426077,0.0
1734,185.91325882,0.00739725,0.00766,0.006863,0.00761001,2018-12-07,25517.28899311,0.25
1735,113.60540578,0.00710003,0.00767325,0.006925,0.0073131,2018-12-08,15766.23872331,0.25
1736,77.08500832,0.0071522,0.0074808,0.0071,0.00710001,2018-12-09,10639.72915746,0.25
1737,102.64014359,0.00703001,0.007185,0.00692701,0.0071522,2018-12-10,14510.86075488,0.25
1738,65.135065,0.00691043,0.007145,0.00687471,0.00703001,2018-12-11,9306.74193443,0.25
1739,72.22048029,0.00702932,0.00718899,0.0069,0.00691043,2018-12-12,10191.64014131,0.25
1740,42.6474622,0.00697542,0.007095,0.0069551000000000005,0.00699945,2018-12-13,6077.13806857,0.25
1741,56.92693699,0.00724284,0.00724284,0.0069,0.006975,2018-12-14,8022.08142442,0.25
1742,50.83825816,0.00733567,0.0074,0.00715001,0.00724298,2018-12-15,6942.79135295,0.25
1743,252.22006966,0.00791302,0.00818,0.00732672,0.00733567,2018-12-16,31664.85352392,0.25
1744,301.73731234,0.00827374,0.00854,0.00785946,0.00791704,2018-12-17,36321.52347972,0.0
1745,109.4343063,0.00816997,0.008349,0.00800024,0.00827358,2018-12-18,13423.94214674,0.0
1746,216.16938697,0.00786729,0.00846894,0.00779651,0.00817501,2018-12-19,26995.89334286,0.25
1747,129.70361063000001,0.00792821,0.00804497,0.00767,0.00787999,2018-12-20,16523.45943783,0.25
1748,126.05052185,0.007865220000000001,0.008,0.00775,0.00796995,2018-12-21,16031.84699227,0.25
1749,60.63562461,0.00794984,0.00797,0.00781573,0.007865220000000001,2018-12-22,7682.37369281,0.25
1750,167.56414035,0.00837909,0.00851477,0.00790681,0.007908,2018-12-23,20371.78283056,0.0
1751,237.13535843,0.008136000000000001,0.00863832,0.00806055,0.00839996,2018-12-24,27985.61517333,0.0
1752,85.97548345,0.00813241,0.008247,0.008002200000000001,0.0081435,2018-12-25,10595.03884272,0.0
1753,114.27718614,0.00801502,0.0082919,0.00781917,0.00813241,2018-12-26,14268.26031173,0.25
1754,72.30060683,0.00771268,0.0081,0.0076,0.00801502,2018-12-27,9208.91531031,0.25
1755,191.76947193,0.00829193,0.008490000000000001,0.00771503,0.00771503,2018-12-28,23565.79529644,0.0
1756,59.49325068,0.00819724,0.00846988,0.00812,0.00830426,2018-12-29,7216.95654601,0.0
1757,44.02116566,0.0082334,0.008320000000000001,0.00812,0.00816,2018-12-30,5338.19530085,0.0
1758,77.56533895,0.00807477,0.00827377,0.00802501,0.00827,2018-12-31,9537.60612651,0.25
1759,51.98442332,0.00831034,0.00846698,0.00799446,0.00807477,2019-01-01,6317.08129974,0.0
1760,87.22110227,0.00847171,0.00858999,0.00826214,0.00830533,2019-01-02,10318.35500536,0.0
1761,43.87693215,0.00831719,0.00852562,0.00820909,0.00847171,2019-01-03,5236.08669602,0.0
1762,47.54685911,0.00838999,0.00856697,0.00828202,0.008349800000000001,2019-01-04,5657.44092262,0.0
1763,340.9225098,0.00909455,0.00942343,0.00835999,0.0084,2019-01-05,37720.94398867,0.0
1764,329.15287974,0.009644970000000001,0.010095960000000001,0.00900262,0.00912012,2019-01-06,34157.92514772,0.0
1765,116.5236477,0.00935505,0.00975443,0.009300000000000001,0.00959117,2019-01-07,12302.62785366,0.0
1766,196.67212695,0.009770000000000001,0.01008704,0.0094,0.0094,2019-01-08,20069.4151501,0.0
1767,117.55691687,0.00960521,0.009940000000000001,0.00958021,0.00976553,2019-01-09,12070.97044922,0.25
1768,182.09558449,0.00912978,0.00973492,0.00889,0.00964833,2019-01-10,19792.37117581,0.25
1769,296.78874275,0.00872992,0.00920999,0.00867001,0.00914745,2019-01-11,32964.87185445,0.25
1770,120.36959998,0.00885752,0.00888967,0.00869182,0.0087688,2019-01-12,13674.76351294,0.25
1771,76.69098226,0.0085272,0.00909,0.00845001,0.00882588,2019-01-13,8761.92927169,0.5
1772,97.75776132,0.00874936,0.00886405,0.00847963,0.00848508,2019-01-14,11318.96250832,0.25
1773,48.07611585,0.008660000000000001,0.00887,0.00851124,0.00873348,2019-01-15,5517.75426644,0.5
1774,58.2423019,0.0087,0.00876499,0.00857,0.008634320000000001,2019-01-16,6726.25678826,0.25
1775,84.88533791,0.00870888,0.00875485,0.00841,0.008725,2019-01-17,9879.8054063,0.25
1776,52.88209306,0.00857747,0.008718420000000001,0.008490010000000001,0.00871499,2019-01-18,6145.30390207,0.5
1777,77.76562962,0.0087233,0.00889563,0.00856141,0.00858473,2019-01-19,8873.11105174,0.25
1778,97.62375912,0.00863235,0.009000000000000001,0.00860005,0.00873203,2019-01-20,11060.4554041,0.5
1779,47.17278287,0.00872628,0.00878499,0.00863828,0.00866999,2019-01-21,5417.44938049,0.5
1780,113.14951415,0.00881496,0.00889444,0.008516020000000001,0.00872628,2019-01-22,13005.37941681,0.25
1781,58.86558907,0.00892839,0.00898,0.00878091,0.0088,2019-01-23,6619.05149557,0.25
1782,72.20816056,0.00908672,0.0092285,0.00877696,0.00892835,2019-01-24,8042.92167965,0.25
1783,142.09440329,0.009162720000000001,0.00920695,0.00900801,0.009145,2019-01-25,15612.19516164,0.25
1784,64.27840413,0.0092,0.00933999,0.009123280000000001,0.00917759,2019-01-26,6941.3453272,0.25
1785,31.23792687,0.00908118,0.00926809,0.00897619,0.00920442,2019-01-27,3421.80250452,0.25
1786,62.47155864,0.00902159,0.00913929,0.00879508,0.00909499,2019-01-28,7010.95268763,0.25
1787,136.91455274,0.00905995,0.00913929,0.008870030000000001,0.00898695,2019-01-29,15098.88007143,0.25
1788,43.8212997,0.00914001,0.00920883,0.0089741,0.00906995,2019-01-30,4802.52941096,0.25
1789,48.38736909,0.00916953,0.00932,0.00907622,0.0091713,2019-01-31,5280.16638789,0.25
1790,82.8878412,0.009406,0.0096544,0.00902003,0.00916949,2019-02-01,8872.40947602,0.25
1791,76.6929932,0.00989,0.00995999,0.00941003,0.00941289,2019-02-02,7973.69951359,0.25
1792,77.54624823,0.009625,0.009952,0.009601,0.00988991,2019-02-03,7927.92882644,0.25
1793,82.54847418,0.00988999,0.00996156,0.009683230000000001,0.00970975,2019-02-04,8382.58844899,0.25
1794,51.4300013,0.0099,0.009949,0.0097555,0.00987499,2019-02-05,5214.11342929,0.5
1795,102.59757691,0.00966481,0.00991978,0.00953316,0.0099,2019-02-06,10649.59168879,0.5
1796,39.38991418,0.009744000000000001,0.00983377,0.009621300000000001,0.00966472,2019-02-07,4041.70174136,0.5
1797,516.73773517,0.01177102,0.01203205,0.0097,0.00978626,2019-02-08,46323.12068863,0.25
1798,515.53484388,0.0122255,0.01268592,0.01154101,0.01177506,2019-02-09,42904.70671075,0.0
1799,287.30343692,0.012678430000000001,0.013000000000000001,0.01168401,0.012222,2019-02-10,22982.5559468,0.0
1800,181.11065199,0.01180688,0.01274721,0.01157687,0.01269001,2019-02-11,15072.20210675,0.25
1801,100.30317001,0.01208703,0.01226668,0.0116883,0.01180688,2019-02-12,8351.85349684,0.25
1802,87.50269739,0.01155432,0.01220499,0.0112998,0.01213494,2019-02-13,7474.44941573,0.25
1803,77.00368779,0.011463000000000001,0.0117182,0.01130471,0.01154394,2019-02-14,6694.14716451,0.25
1804,88.49180565,0.0118,0.012202880000000001,0.011445,0.01150488,2019-02-15,7532.32326715,0.25
1805,115.07953864,0.01197684,0.01218104,0.01170065,0.01180875,2019-02-16,9551.56147743,0.25
1806,57.61578999,0.01198912,0.01217533,0.01180001,0.01197684,2019-02-17,4818.20035166,0.25
1807,210.92309904,0.01225264,0.01257,0.01180255,0.01193113,2019-02-18,17378.59030817,0.25
1808,134.93994108,0.01203829,0.01243905,0.012,0.01227988,2019-02-19,11056.35073554,0.25
1809,221.17934733,0.0129815,0.01312287,0.01193465,0.01209478,2019-02-20,17383.44334345,0.0
1810,132.87708304,0.01237101,0.01299322,0.01224428,0.0129815,2019-02-21,10561.55423062,0.25
1811,79.50593855,0.01243589,0.01258705,0.01225717,0.01243797,2019-02-22,6390.27079625,0.25
1812,97.62487175,0.012493800000000001,0.01273934,0.01221139,0.0124,2019-02-23,7852.08596322,0.25
1813,316.09996902,0.01167999,0.01275567,0.01134085,0.012493810000000001,2019-02-24,26556.79568136,0.25
1814,126.74077371999999,0.01186218,0.01214692,0.011432610000000001,0.01169398,2019-02-25,10742.83257082,0.25
1815,51.73758876,0.011771170000000001,0.01197911,0.01159865,0.01190533,2019-02-26,4384.62757679,0.25
1816,37.39163484,0.01176,0.01187999,0.01154095,0.01177711,2019-02-27,3179.8748494,0.25
1817,45.60595985,0.01199412,0.012085440000000001,0.0117549,0.0117549,2019-02-28,3824.25840276,0.25
1818,94.64976623,0.012250210000000001,0.01269338,0.0119019,0.01199419,2019-03-01,7695.98383182,0.25
1819,105.02035018,0.01268284,0.01287,0.01223489,0.01233476,2019-03-02,8381.2746005,0.0
1820,76.09665119,0.01252815,0.01277924,0.01244045,0.012661460000000001,2019-03-03,6047.13204247,0.25
1821,69.58079316,0.01232713,0.01259611,0.01214,0.012530620000000001,2019-03-04,5635.31341822,0.5
1822,286.26321867,0.01364958,0.01407948,0.01220615,0.01236147,2019-03-05,21319.9744162,0.25
1823,239.83352245,0.01432657,0.014580000000000001,0.01341458,0.01364988,2019-03-06,17033.75323075,0.25
1824,354.28822102,0.014612690000000001,0.015123000000000001,0.0139808,0.01432657,2019-03-07,24403.59929718,0.25
1825,172.2960473,0.01442392,0.01474642,0.01419804,0.01461324,2019-03-08,11929.30193726,0.25
1826,182.65293918,0.01464151,0.0151095,0.01435855,0.01435855,2019-03-09,12430.26046396,0.25
1827,84.78860491,0.0144362,0.014706450000000001,0.01437937,0.01467448,2019-03-10,5853.51252584,0.25
1828,122.8924375,0.01418078,0.01459776,0.0139529,0.01449859,2019-03-11,8635.50003409,0.25
1829,332.23416644,0.014547000000000001,0.0147,0.01370577,0.01418072,2019-03-12,23034.06053079,0.25
1830,134.83582408,0.01428579,0.0146601,0.01414809,0.014548,2019-03-13,9343.69827696,0.25
1831,126.43485524,0.014421940000000001,0.014864770000000001,0.0139953,0.0143386,2019-03-14,8781.15930017,0.25
1832,144.83423952,0.0148702,0.014999,0.01441004,0.01441014,2019-03-15,9810.86681947,0.25
1833,168.6845076,0.01525337,0.01564416,0.0148993,0.0148993,2019-03-16,11057.00330219,0.0
1834,85.83955607,0.01519553,0.01534057,0.015054960000000001,0.01527566,2019-03-17,5643.95450472,0.0
1835,133.29445553,0.01486881,0.01549905,0.01468041,0.01518806,2019-03-18,8922.44740927,0.25
1836,242.71393154,0.01480877,0.0149716,0.01455,0.01482701,2019-03-19,16464.09086972,0.25
1837,79.65982308,0.01488966,0.01502189,0.01434948,0.01480877,2019-03-20,5376.26063765,0.25
1838,95.75562529,0.01472504,0.01496397,0.01456062,0.01488982,2019-03-21,6501.59229988,0.25
1839,189.3439109,0.0148494,0.0149,0.014601020000000001,0.01470277,2019-03-22,12863.53850165,0.25
1840,67.64137128,0.01517287,0.01534415,0.01479361,0.0148494,2019-03-23,4466.84406728,0.0
1841,82.4184409,0.0149931,0.01522099,0.01479287,0.01522099,2019-03-24,5521.35897248,0.25
1842,74.01006386,0.01498067,0.01517841,0.01473239,0.0149931,2019-03-25,4947.86621368,0.25
1843,92.84368853,0.01490548,0.01505864,0.014736550000000001,0.01503386,2019-03-26,6231.00722447,0.25
1844,91.7006731,0.015240410000000001,0.015254720000000001,0.01485611,0.01490548,2019-03-27,6063.71938783,0.0
1845,52.80922953,0.015035,0.015224950000000001,0.015000000000000001,0.01519873,2019-03-28,3507.79960294,0.25
1846,93.03084689,0.01499999,0.01509345,0.01480073,0.015035,2019-03-29,6225.07085156,0.25
1847,47.53608716,0.01474366,0.01499993,0.01469003,0.01499993,2019-03-30,3208.72667441,0.25
1848,51.04809761,0.0147324,0.01477793,0.01461,0.01474366,2019-03-31,3473.66758326,0.25
1849,72.95497177,0.01457112,0.0147624,0.014517200000000001,0.01472,2019-04-01,4995.76097028,0.25
1850,602.55150824,0.01583985,0.01599776,0.01340937,0.01460359,2019-04-02,40986.47563686,0.0
1851,1104.38362072,0.01718085,0.0189397,0.01563088,0.01575428,2019-04-03,64948.83802416,0.0
1852,289.6826439,0.01726118,0.01784065,0.01670392,0.01723593,2019-04-04,16828.09479804,0.0
1853,159.65995061,0.0176,0.01789417,0.01719504,0.01731771,2019-04-05,9081.44416072,0.0
1854,256.24068462,0.01828111,0.01886153,0.01720431,0.0176,2019-04-06,14080.95541841,0.0
1855,156.13196007,0.01765821,0.01855509,0.01750336,0.01834999,2019-04-07,8651.00842291,0.0
1856,154.22699458,0.016917210000000002,0.01784269,0.01671,0.01770786,2019-04-08,9038.26807202,0.0
1857,181.19482959,0.01671562,0.01720505,0.01625652,0.016917210000000002,2019-04-09,10941.24399103,0.0
1858,94.52575625,0.01664216,0.01698184,0.01647045,0.01675912,2019-04-10,5642.51991316,0.0
1859,172.96296772,0.01573,0.01664231,0.01505637,0.01664231,2019-04-11,10946.86789402,0.0
1860,65.60659292,0.0155215,0.01586,0.01531484,0.01574945,2019-04-12,4216.20821917,0.0
1861,56.17681322,0.01537411,0.01593448,0.01512198,0.015564940000000001,2019-04-13,3621.89963356,0.0
1862,71.78424591,0.01625648,0.01625648,0.01516668,0.01537411,2019-04-14,4610.95843967,0.0
1863,141.99296277,0.0155555,0.016349060000000002,0.0150051,0.01625644,2019-04-15,8953.67049434,0.0
1864,57.05116478,0.01550108,0.01574551,0.0153535,0.01555539,2019-04-16,3670.13941083,0.0
1865,57.43044876,0.01511575,0.015600000000000001,0.0151131,0.01550108,2019-04-17,3755.14675603,0.0
1866,116.10669345,0.015563,0.01589083,0.01511641,0.01511641,2019-04-18,7535.90361317,0.0
1867,61.14704059,0.01558721,0.0157528,0.01535602,0.015534010000000001,2019-04-19,3933.70021125,0.0
1868,43.29664424,0.01531114,0.0156664,0.01515023,0.01563514,2019-04-20,2816.47876714,0.0
1869,84.99841677,0.0145999,0.01538399,0.01399442,0.01536295,2019-04-21,5842.08407377,0.0
1870,52.0754656,0.01429717,0.01466394,0.01423018,0.014599840000000001,2019-04-22,3607.56414426,0.0
1871,76.9492543,0.01339999,0.01431337,0.01336829,0.01429717,2019-04-23,5502.57769442,0.0
1872,92.5184927,0.01347197,0.01351999,0.01285848,0.01340007,2019-04-24,7000.47491997,0.0
1873,83.1593529,0.01372789,0.013919840000000001,0.01337195,0.01347194,2019-04-25,6096.09272518,0.0
1874,80.08345685,0.01389991,0.01395619,0.01360074,0.01375747,2019-04-26,5807.47899337,0.0
1875,29.72012579,0.01366313,0.01390265,0.01358345,0.01389991,2019-04-27,2162.01339564,0.0
1876,65.91475487,0.01315094,0.01367422,0.01303483,0.013672120000000001,2019-04-28,4982.02680748,0.0
1877,71.51768406,0.0129,0.01319999,0.01276572,0.01319079,2019-04-29,5499.46966202,0.0
1878,73.94690154,0.01390695,0.014,0.01294624,0.01294624,2019-04-30,5435.34716509,0.0
1879,43.94055466,0.0136069,0.01408036,0.01344074,0.01397001,2019-05-01,3206.37623317,0.0
1880,51.76135534,0.01338417,0.01373093,0.01326666,0.01363811,2019-05-02,3832.9988028,0.0
1881,118.20802505,0.01378799,0.01398138,0.01282999,0.01342372,2019-05-03,8749.21549872,0.0
1882,72.7595021,0.01335566,0.01410604,0.0132,0.0137813,2019-05-04,5391.29166389,0.0
1883,26.28533381,0.01311931,0.01343333,0.01308396,0.01336583,2019-05-05,1985.5131172,0.0
1884,56.5289284,0.0130524,0.01331454,0.01267886,0.01311769,2019-05-06,4361.2277399,0.0
1885,51.81617789,0.01271759,0.0135,0.01256278,0.01305242,2019-05-07,4026.28537846,0.0
1886,55.62611128,0.012417880000000001,0.01279282,0.012393330000000001,0.01278598,2019-05-08,4443.13776784,0.0
1887,130.67603982,0.01199952,0.012451750000000001,0.01187499,0.012417860000000001,2019-05-09,10733.55885486,0.25
1888,179.37517603,0.012112020000000001,0.01246918,0.01162509,0.01199952,2019-05-10,14855.74972728,0.25
1889,439.02768386,0.012216330000000001,0.01326194,0.01147003,0.012112020000000001,2019-05-11,35059.47968977,0.25
1890,254.70747962,0.01213785,0.012638,0.01132667,0.012216320000000001,2019-05-12,20815.41658721,0.25
1891,205.25499777,0.01123681,0.012358000000000001,0.01111405,0.012167530000000001,2019-05-13,17596.16816262,0.5
1892,247.35954233,0.01144233,0.0117021,0.0110515,0.01123679,2019-05-14,21910.79341493,0.5
1893,434.75726377,0.01252232,0.01294,0.01134305,0.01145709,2019-05-15,36341.55250909,0.25
1894,297.39597264,0.01214221,0.0129,0.01151387,0.01247739,2019-05-16,24298.34679668,0.25
1895,216.40367828,0.012180100000000001,0.0125,0.011715680000000001,0.01214222,2019-05-17,17747.38780785,0.25
1896,46.5275905,0.01192512,0.01223638,0.01180001,0.01223638,2019-05-18,3883.52090175,0.25
1897,91.88864772,0.01162433,0.01200235,0.011578,0.01192507,2019-05-19,7806.06873532,0.5
1898,113.19752533,0.011453,0.01165757,0.01137,0.01160893,2019-05-20,9842.3245492,0.5
1899,103.61437658,0.01148765,0.01168,0.01132434,0.01148702,2019-05-21,9027.96766309,0.5
